x,y,bool
121.77,21.09,1
121.77,21.08,1
121.77,21.07,1
121.77,21.06,1
121.77,21.05,1
121.77,21.04,1
121.77,21.03,1
121.77,21.02,1
121.77,21.01,1
121.77,21,1
121.78,26,1
121.78,25.99,1
121.78,25.98,1
121.78,25.97,1
121.78,25.96,1
121.78,25.95,1
121.78,25.94,1
121.78,25.93,1
121.78,25.92,1
121.78,25.91,1
121.78,25.9,1
121.78,25.89,1
121.78,25.88,1
121.78,25.87,1
121.78,25.86,1
121.78,25.85,1
121.78,25.84,1
121.78,25.83,1
121.78,25.82,1
121.78,25.81,1
121.78,25.8,1
121.78,25.79,1
121.78,25.78,1
121.78,25.77,1
121.78,25.76,1
121.78,25.75,1
121.78,25.74,1
121.78,25.73,1
121.78,25.72,1
121.78,25.71,1
121.78,25.7,1
121.78,25.69,1
121.78,25.68,1
121.78,25.67,1
121.78,25.66,1
121.78,25.65,1
121.78,25.64,1
121.78,25.63,1
121.78,25.62,1
121.78,25.61,1
121.78,25.6,1
121.78,25.59,1
121.78,25.58,1
121.78,25.57,1
121.78,25.56,1
121.78,25.55,1
121.78,25.54,1
121.78,25.53,1
121.78,25.52,1
121.78,25.51,1
121.78,25.5,1
121.78,25.49,1
121.78,25.48,1
121.78,25.47,1
121.78,25.46,1
121.78,25.45,1
121.78,25.44,1
121.78,25.43,1
121.78,25.42,1
121.78,25.41,1
121.78,25.4,1
121.78,25.39,1
121.78,25.38,1
121.78,25.37,1
121.78,25.36,1
121.78,25.35,1
121.78,25.34,1
121.78,25.33,1
121.78,25.32,1
121.78,25.31,1
121.78,25.3,1
121.78,25.29,1
121.78,25.28,1
121.78,25.27,1
121.78,25.26,1
121.78,25.25,1
121.78,25.24,1
121.78,25.23,1
121.78,25.22,1
121.78,25.21,1
121.78,25.2,1
121.78,25.19,1
121.78,25.18,1
121.78,25.17,1
121.78,25.16,1
121.78,25.15,1
121.78,25.14,1
121.78,25.13,1
121.78,25.12,1
121.78,25.11,1
121.78,25.1,1
121.78,25.09,1
121.78,25.08,1
121.78,25.07,0
121.78,25.06,1
121.78,25.05,1
121.78,25.04,1
121.78,25.03,1
121.78,25.02,1
121.78,25.01,1
121.78,25,1
121.78,24.99,1
121.78,24.98,1
121.78,24.97,1
121.78,24.96,1
121.78,24.95,1
121.78,24.94,0
121.78,24.93,0
121.78,24.92,0
121.78,24.91,0
121.78,24.9,0
121.78,24.89,0
121.78,24.88,0
121.78,24.87,0
121.78,24.86,1
121.78,24.85,1
121.78,24.84,1
121.78,24.83,1
121.78,24.82,1
121.78,24.81,1
121.78,24.8,1
121.78,24.79,1
121.78,24.78,1
121.78,24.77,1
121.78,24.76,1
121.78,24.75,1
121.78,24.74,1
121.78,24.73,1
121.78,24.72,1
121.78,24.71,1
121.78,24.7,1
121.78,24.69,1
121.78,24.68,1
121.78,24.67,1
121.78,24.66,1
121.78,24.65,1
121.78,24.64,1
121.78,24.63,1
121.78,24.62,1
121.78,24.61,1
121.78,24.6,1
121.78,24.59,1
121.78,24.58,1
121.78,24.57,0
121.78,24.56,0
121.78,24.55,0
121.78,24.54,0
121.78,24.53,0
121.78,24.52,0
121.78,24.51,0
121.78,24.5,0
121.78,24.49,1
121.78,24.48,1
121.78,24.47,1
121.78,24.46,1
121.78,24.45,1
121.78,24.44,1
121.78,24.43,1
121.78,24.42,1
121.78,24.41,1
121.78,24.4,0
121.78,24.39,1
121.78,24.38,1
121.78,24.37,1
121.78,24.36,1
121.78,24.35,1
121.78,24.34,1
121.78,24.33,1
121.78,24.32,1
121.78,24.31,1
121.78,24.3,1
121.78,24.29,1
121.78,24.28,1
121.78,24.27,1
121.78,24.26,1
121.78,24.25,1
121.78,24.24,1
121.78,24.23,1
121.78,24.22,1
121.78,24.21,1
121.78,24.2,1
121.78,24.19,1
121.78,24.18,1
121.78,24.17,1
121.78,24.16,1
121.78,24.15,1
121.78,24.14,1
121.78,24.13,1
121.78,24.12,1
121.78,24.11,1
121.78,24.1,1
121.78,24.09,1
121.78,24.08,1
121.78,24.07,1
121.78,24.06,1
121.78,24.05,1
121.78,24.04,1
121.78,24.03,1
121.78,24.02,1
121.78,24.01,1
121.78,24,1
121.78,23.99,1
121.78,23.98,1
121.78,23.97,1
121.78,23.96,1
121.78,23.95,1
121.78,23.94,1
121.78,23.93,1
121.78,23.92,1
121.78,23.91,1
121.78,23.9,1
121.78,23.89,1
121.78,23.88,1
121.78,23.87,1
121.78,23.86,1
121.78,23.85,1
121.78,23.84,1
121.78,23.83,1
121.78,23.82,1
121.78,23.81,1
121.78,23.8,1
121.78,23.79,1
121.78,23.78,1
121.78,23.77,1
121.78,23.76,1
121.78,23.75,1
121.78,23.74,1
121.78,23.73,1
121.78,23.72,1
121.78,23.71,1
121.78,23.7,1
121.78,23.69,1
121.78,23.68,1
121.78,23.67,1
121.78,23.66,1
121.78,23.65,1
121.78,23.64,1
121.78,23.63,1
121.78,23.62,1
121.78,23.61,1
121.78,23.6,1
121.78,23.59,1
121.78,23.58,1
121.78,23.57,1
121.78,23.56,1
121.78,23.55,1
121.78,23.54,1
121.78,23.53,1
121.78,23.52,1
121.78,23.51,1
121.78,23.5,1
121.78,23.49,1
121.78,23.48,1
121.78,23.47,1
121.78,23.46,1
121.78,23.45,1
121.78,23.44,1
121.78,23.43,1
121.78,23.42,1
121.78,23.41,1
121.78,23.4,1
121.78,23.39,1
121.78,23.38,1
121.78,23.37,1
121.78,23.36,1
121.78,23.35,1
121.78,23.34,1
121.78,23.33,1
121.78,23.32,1
121.78,23.31,1
121.78,23.3,1
121.78,23.29,1
121.78,23.28,1
121.78,23.27,1
121.78,23.26,1
121.78,23.25,1
121.78,23.24,1
121.78,23.23,1
121.78,23.22,1
121.78,23.21,1
121.78,23.2,1
121.78,23.19,1
121.78,23.18,1
121.78,23.17,1
121.78,23.16,1
121.78,23.15,1
121.78,23.14,1
121.78,23.13,1
121.78,23.12,1
121.78,23.11,1
121.78,23.1,1
121.78,23.09,1
121.78,23.08,1
121.78,23.07,1
121.78,23.06,1
121.78,23.05,1
121.78,23.04,1
121.78,23.03,1
121.78,23.02,1
121.78,23.01,1
121.78,23,1
121.78,22.99,1
121.78,22.98,1
121.78,22.97,1
121.78,22.96,1
121.78,22.95,1
121.78,22.94,1
121.78,22.93,1
121.78,22.92,1
121.78,22.91,1
121.78,22.9,1
121.78,22.89,1
121.78,22.88,1
121.78,22.87,1
121.78,22.86,1
121.78,22.85,1
121.78,22.84,1
121.78,22.83,1
121.78,22.82,1
121.78,22.81,1
121.78,22.8,1
121.78,22.79,1
121.78,22.78,1
121.78,22.77,1
121.78,22.76,1
121.78,22.75,1
121.78,22.74,1
121.78,22.73,1
121.78,22.72,1
121.78,22.71,1
121.78,22.7,1
121.78,22.69,1
121.78,22.68,1
121.78,22.67,1
121.78,22.66,1
121.78,22.65,1
121.78,22.64,1
121.78,22.63,1
121.78,22.62,1
121.78,22.61,1
121.78,22.6,1
121.78,22.59,1
121.78,22.58,1
121.78,22.57,1
121.78,22.56,1
121.78,22.55,1
121.78,22.54,1
121.78,22.53,1
121.78,22.52,1
121.78,22.51,1
121.78,22.5,1
121.78,22.49,1
121.78,22.48,1
121.78,22.47,1
121.78,22.46,1
121.78,22.45,1
121.78,22.44,1
121.78,22.43,1
121.78,22.42,1
121.78,22.41,1
121.78,22.4,1
121.78,22.39,1
121.78,22.38,1
121.78,22.37,1
121.78,22.36,1
121.78,22.35,1
121.78,22.34,1
121.78,22.33,1
121.78,22.32,1
121.78,22.31,1
121.78,22.3,1
121.78,22.29,1
121.78,22.28,1
121.78,22.27,1
121.78,22.26,1
121.78,22.25,1
121.78,22.24,1
121.78,22.23,1
121.78,22.22,1
121.78,22.21,1
121.78,22.2,1
121.78,22.19,1
121.78,22.18,1
121.78,22.17,1
121.78,22.16,1
121.78,22.15,1
121.78,22.14,1
121.78,22.13,1
121.78,22.12,1
121.78,22.11,1
121.78,22.1,1
121.78,22.09,1
121.78,22.08,1
121.78,22.07,1
121.78,22.06,1
121.78,22.05,1
121.78,22.04,1
121.78,22.03,1
121.78,22.02,1
121.78,22.01,1
121.78,22,1
121.78,21.99,1
121.78,21.98,1
121.78,21.97,1
121.78,21.96,1
121.78,21.95,1
121.78,21.94,1
121.78,21.93,1
121.78,21.92,1
121.78,21.91,1
121.78,21.9,1
121.78,21.89,1
121.78,21.88,1
121.78,21.87,1
121.78,21.86,1
121.78,21.85,1
121.78,21.84,1
121.78,21.83,1
121.78,21.82,1
121.78,21.81,1
121.78,21.8,1
121.78,21.79,1
121.78,21.78,1
121.78,21.77,1
121.78,21.76,1
121.78,21.75,1
121.78,21.74,1
121.78,21.73,1
121.78,21.72,1
121.78,21.71,1
121.78,21.7,1
121.78,21.69,1
121.78,21.68,1
121.78,21.67,1
121.78,21.66,1
121.78,21.65,1
121.78,21.64,1
121.78,21.63,1
121.78,21.62,1
121.78,21.61,1
121.78,21.6,1
121.78,21.59,1
121.78,21.58,1
121.78,21.57,1
121.78,21.56,1
121.78,21.55,1
121.78,21.54,1
121.78,21.53,1
121.78,21.52,1
121.78,21.51,1
121.78,21.5,1
121.78,21.49,1
121.78,21.48,1
121.78,21.47,1
121.78,21.46,1
121.78,21.45,1
121.78,21.44,1
121.78,21.43,1
121.78,21.42,1
121.78,21.41,1
121.78,21.4,1
121.78,21.39,1
121.78,21.38,1
121.78,21.37,1
121.78,21.36,1
121.78,21.35,1
121.78,21.34,1
121.78,21.33,1
121.78,21.32,1
121.78,21.31,1
121.78,21.3,1
121.78,21.29,1
121.78,21.28,1
121.78,21.27,1
121.78,21.26,1
121.78,21.25,1
121.78,21.24,1
121.78,21.23,1
121.78,21.22,1
121.78,21.21,1
121.78,21.2,1
121.78,21.19,1
121.78,21.18,1
121.78,21.17,1
121.78,21.16,1
121.78,21.15,1
121.78,21.14,1
121.78,21.13,1
121.78,21.12,1
121.78,21.11,1
121.78,21.1,1
121.78,21.09,1
121.78,21.08,1
121.78,21.07,1
121.78,21.06,1
121.78,21.05,1
121.78,21.04,1
121.78,21.03,1
121.78,21.02,1
121.78,21.01,1
121.78,21,1
121.79,26,1
121.79,25.99,1
121.79,25.98,1
121.79,25.97,1
121.79,25.96,1
121.79,25.95,1
121.79,25.94,1
121.79,25.93,1
121.79,25.92,1
121.79,25.91,1
121.79,25.9,1
121.79,25.89,1
121.79,25.88,1
121.79,25.87,1
121.79,25.86,1
121.79,25.85,1
121.79,25.84,1
121.79,25.83,1
121.79,25.82,1
121.79,25.81,1
121.79,25.8,1
121.79,25.79,1
121.79,25.78,1
121.79,25.77,1
121.79,25.76,1
121.79,25.75,1
121.79,25.74,1
121.79,25.73,1
121.79,25.72,1
121.79,25.71,1
121.79,25.7,1
121.79,25.69,1
121.79,25.68,1
121.79,25.67,1
121.79,25.66,1
121.79,25.65,1
121.79,25.64,1
121.79,25.63,1
121.79,25.62,1
121.79,25.61,1
121.79,25.6,1
121.79,25.59,1
121.79,25.58,1
121.79,25.57,1
121.79,25.56,1
121.79,25.55,1
121.79,25.54,1
121.79,25.53,1
121.79,25.52,1
121.79,25.51,1
121.79,25.5,1
121.79,25.49,1
121.79,25.48,1
121.79,25.47,1
121.79,25.46,1
121.79,25.45,1
121.79,25.44,1
121.79,25.43,1
121.79,25.42,1
121.79,25.41,1
121.79,25.4,1
121.79,25.39,1
121.79,25.38,1
121.79,25.37,1
121.79,25.36,1
121.79,25.35,1
121.79,25.34,1
121.79,25.33,1
121.79,25.32,1
121.79,25.31,1
121.79,25.3,1
121.79,25.29,1
121.79,25.28,1
121.79,25.27,1
121.79,25.26,1
121.79,25.25,1
121.79,25.24,1
121.79,25.23,1
121.79,25.22,1
121.79,25.21,1
121.79,25.2,1
121.79,25.19,1
121.79,25.18,1
121.79,25.17,1
121.79,25.16,1
121.79,25.15,1
121.79,25.14,1
121.79,25.13,1
121.79,25.12,1
121.79,25.11,1
121.79,25.1,1
121.79,25.09,1
121.79,25.08,0
121.79,25.07,1
121.79,25.06,1
121.79,25.05,1
121.79,25.04,1
121.79,25.03,1
121.79,25.02,1
121.79,25.01,1
121.79,25,1
121.79,24.99,1
121.79,24.98,1
121.79,24.97,0
121.79,24.96,1
121.79,24.95,0
121.79,24.94,0
121.79,24.93,0
121.79,24.92,0
121.79,24.91,0
121.79,24.9,0
121.79,24.89,0
121.79,24.88,1
121.79,24.87,1
121.79,24.86,1
121.79,24.85,1
121.79,24.84,1
121.79,24.83,1
121.79,24.82,1
121.79,24.81,1
121.79,24.8,1
121.79,24.79,1
121.79,24.78,1
121.79,24.77,1
121.79,24.76,1
121.79,24.75,1
121.79,24.74,1
121.79,24.73,1
121.79,24.72,1
121.79,24.71,1
121.79,24.7,1
121.79,24.69,1
121.79,24.68,1
121.79,24.67,1
121.79,24.66,1
121.79,24.65,1
121.79,24.64,1
121.79,24.63,1
121.79,24.62,1
121.79,24.61,1
121.79,24.6,1
121.79,24.59,1
121.79,24.58,1
121.79,24.57,0
121.79,24.56,0
121.79,24.55,0
121.79,24.54,0
121.79,24.53,0
121.79,24.52,0
121.79,24.51,0
121.79,24.5,0
121.79,24.49,1
121.79,24.48,1
121.79,24.47,1
121.79,24.46,1
121.79,24.45,1
121.79,24.44,1
121.79,24.43,1
121.79,24.42,1
121.79,24.41,1
121.79,24.4,1
121.79,24.39,1
121.79,24.38,1
121.79,24.37,1
121.79,24.36,1
121.79,24.35,1
121.79,24.34,1
121.79,24.33,1
121.79,24.32,1
121.79,24.31,1
121.79,24.3,1
121.79,24.29,1
121.79,24.28,1
121.79,24.27,1
121.79,24.26,1
121.79,24.25,1
121.79,24.24,1
121.79,24.23,1
121.79,24.22,1
121.79,24.21,1
121.79,24.2,1
121.79,24.19,1
121.79,24.18,1
121.79,24.17,1
121.79,24.16,1
121.79,24.15,1
121.79,24.14,1
121.79,24.13,1
121.79,24.12,1
121.79,24.11,1
121.79,24.1,1
121.79,24.09,1
121.79,24.08,1
121.79,24.07,1
121.79,24.06,1
121.79,24.05,1
121.79,24.04,1
121.79,24.03,1
121.79,24.02,1
121.79,24.01,1
121.79,24,1
121.79,23.99,1
121.79,23.98,1
121.79,23.97,1
121.79,23.96,1
121.79,23.95,1
121.79,23.94,1
121.79,23.93,1
121.79,23.92,1
121.79,23.91,1
121.79,23.9,1
121.79,23.89,1
121.79,23.88,1
121.79,23.87,1
121.79,23.86,1
121.79,23.85,1
121.79,23.84,1
121.79,23.83,1
121.79,23.82,1
121.79,23.81,1
121.79,23.8,1
121.79,23.79,1
121.79,23.78,1
121.79,23.77,1
121.79,23.76,1
121.79,23.75,1
121.79,23.74,1
121.79,23.73,1
121.79,23.72,1
121.79,23.71,1
121.79,23.7,1
121.79,23.69,1
121.79,23.68,1
121.79,23.67,1
121.79,23.66,1
121.79,23.65,1
121.79,23.64,1
121.79,23.63,1
121.79,23.62,1
121.79,23.61,1
121.79,23.6,1
121.79,23.59,1
121.79,23.58,1
121.79,23.57,1
121.79,23.56,1
121.79,23.55,1
121.79,23.54,1
121.79,23.53,1
121.79,23.52,1
121.79,23.51,1
121.79,23.5,1
121.79,23.49,1
121.79,23.48,1
121.79,23.47,1
121.79,23.46,1
121.79,23.45,1
121.79,23.44,1
121.79,23.43,1
121.79,23.42,1
121.79,23.41,1
121.79,23.4,1
121.79,23.39,1
121.79,23.38,1
121.79,23.37,1
121.79,23.36,1
121.79,23.35,1
121.79,23.34,1
121.79,23.33,1
121.79,23.32,1
121.79,23.31,1
121.79,23.3,1
121.79,23.29,1
121.79,23.28,1
121.79,23.27,1
121.79,23.26,1
121.79,23.25,1
121.79,23.24,1
121.79,23.23,1
121.79,23.22,1
121.79,23.21,1
121.79,23.2,1
121.79,23.19,1
121.79,23.18,1
121.79,23.17,1
121.79,23.16,1
121.79,23.15,1
121.79,23.14,1
121.79,23.13,1
121.79,23.12,1
121.79,23.11,1
121.79,23.1,1
121.79,23.09,1
121.79,23.08,1
121.79,23.07,1
121.79,23.06,1
121.79,23.05,1
121.79,23.04,1
121.79,23.03,1
121.79,23.02,1
121.79,23.01,1
121.79,23,1
121.79,22.99,1
121.79,22.98,1
121.79,22.97,1
121.79,22.96,1
121.79,22.95,1
121.79,22.94,1
121.79,22.93,1
121.79,22.92,1
121.79,22.91,1
121.79,22.9,1
121.79,22.89,1
121.79,22.88,1
121.79,22.87,1
121.79,22.86,1
121.79,22.85,1
121.79,22.84,1
121.79,22.83,1
121.79,22.82,1
121.79,22.81,1
121.79,22.8,1
121.79,22.79,1
121.79,22.78,1
121.79,22.77,1
121.79,22.76,1
121.79,22.75,1
121.79,22.74,1
121.79,22.73,1
121.79,22.72,1
121.79,22.71,1
121.79,22.7,1
121.79,22.69,1
121.79,22.68,1
121.79,22.67,1
121.79,22.66,1
121.79,22.65,1
121.79,22.64,1
121.79,22.63,1
121.79,22.62,1
121.79,22.61,1
121.79,22.6,1
121.79,22.59,1
121.79,22.58,1
121.79,22.57,1
121.79,22.56,1
121.79,22.55,1
121.79,22.54,1
121.79,22.53,1
121.79,22.52,1
121.79,22.51,1
121.79,22.5,1
121.79,22.49,1
121.79,22.48,1
121.79,22.47,1
121.79,22.46,1
121.79,22.45,1
121.79,22.44,1
121.79,22.43,1
121.79,22.42,1
121.79,22.41,1
121.79,22.4,1
121.79,22.39,1
121.79,22.38,1
121.79,22.37,1
121.79,22.36,1
121.79,22.35,1
121.79,22.34,1
121.79,22.33,1
121.79,22.32,1
121.79,22.31,1
121.79,22.3,1
121.79,22.29,1
121.79,22.28,1
121.79,22.27,1
121.79,22.26,1
121.79,22.25,1
121.79,22.24,1
121.79,22.23,1
121.79,22.22,1
121.79,22.21,1
121.79,22.2,1
121.79,22.19,1
121.79,22.18,1
121.79,22.17,1
121.79,22.16,1
121.79,22.15,1
121.79,22.14,1
121.79,22.13,1
121.79,22.12,1
121.79,22.11,1
121.79,22.1,1
121.79,22.09,1
121.79,22.08,1
121.79,22.07,1
121.79,22.06,1
121.79,22.05,1
121.79,22.04,1
121.79,22.03,1
121.79,22.02,1
121.79,22.01,1
121.79,22,1
121.79,21.99,1
121.79,21.98,1
121.79,21.97,1
121.79,21.96,1
121.79,21.95,1
121.79,21.94,1
121.79,21.93,1
121.79,21.92,1
121.79,21.91,1
121.79,21.9,1
121.79,21.89,1
121.79,21.88,1
121.79,21.87,1
121.79,21.86,1
121.79,21.85,1
121.79,21.84,1
121.79,21.83,1
121.79,21.82,1
121.79,21.81,1
121.79,21.8,1
121.79,21.79,1
121.79,21.78,1
121.79,21.77,1
121.79,21.76,1
121.79,21.75,1
121.79,21.74,1
121.79,21.73,1
121.79,21.72,1
121.79,21.71,1
121.79,21.7,1
121.79,21.69,1
121.79,21.68,1
121.79,21.67,1
121.79,21.66,1
121.79,21.65,1
121.79,21.64,1
121.79,21.63,1
121.79,21.62,1
121.79,21.61,1
121.79,21.6,1
121.79,21.59,1
121.79,21.58,1
121.79,21.57,1
121.79,21.56,1
121.79,21.55,1
121.79,21.54,1
121.79,21.53,1
121.79,21.52,1
121.79,21.51,1
121.79,21.5,1
121.79,21.49,1
121.79,21.48,1
121.79,21.47,1
121.79,21.46,1
121.79,21.45,1
121.79,21.44,1
121.79,21.43,1
121.79,21.42,1
121.79,21.41,1
121.79,21.4,1
121.79,21.39,1
121.79,21.38,1
121.79,21.37,1
121.79,21.36,1
121.79,21.35,1
121.79,21.34,1
121.79,21.33,1
121.79,21.32,1
121.79,21.31,1
121.79,21.3,1
121.79,21.29,1
121.79,21.28,1
121.79,21.27,1
121.79,21.26,1
121.79,21.25,1
121.79,21.24,1
121.79,21.23,1
121.79,21.22,1
121.79,21.21,1
121.79,21.2,1
121.79,21.19,1
121.79,21.18,1
121.79,21.17,1
121.79,21.16,1
121.79,21.15,1
121.79,21.14,1
121.79,21.13,1
121.79,21.12,1
121.79,21.11,1
121.79,21.1,1
121.79,21.09,1
121.79,21.08,1
121.79,21.07,1
121.79,21.06,1
121.79,21.05,1
121.79,21.04,1
121.79,21.03,1
121.79,21.02,1
121.79,21.01,1
121.79,21,1
121.8,26,1
121.8,25.99,1
121.8,25.98,1
121.8,25.97,1
121.8,25.96,1
121.8,25.95,1
121.8,25.94,1
121.8,25.93,1
121.8,25.92,1
121.8,25.91,1
121.8,25.9,1
121.8,25.89,1
121.8,25.88,1
121.8,25.87,1
121.8,25.86,1
121.8,25.85,1
121.8,25.84,1
121.8,25.83,1
121.8,25.82,1
121.8,25.81,1
121.8,25.8,1
121.8,25.79,1
121.8,25.78,1
121.8,25.77,1
121.8,25.76,1
121.8,25.75,1
121.8,25.74,1
121.8,25.73,1
121.8,25.72,1
121.8,25.71,1
121.8,25.7,1
121.8,25.69,1
121.8,25.68,1
121.8,25.67,1
121.8,25.66,1
121.8,25.65,1
121.8,25.64,1
121.8,25.63,1
121.8,25.62,1
121.8,25.61,1
121.8,25.6,1
121.8,25.59,1
121.8,25.58,1
121.8,25.57,1
121.8,25.56,1
121.8,25.55,1
121.8,25.54,1
121.8,25.53,1
121.8,25.52,1
121.8,25.51,1
121.8,25.5,1
121.8,25.49,1
121.8,25.48,1
121.8,25.47,1
121.8,25.46,1
121.8,25.45,1
121.8,25.44,1
121.8,25.43,1
121.8,25.42,1
121.8,25.41,1
121.8,25.4,1
121.8,25.39,1
121.8,25.38,1
121.8,25.37,1
121.8,25.36,1
121.8,25.35,1
121.8,25.34,1
121.8,25.33,1
121.8,25.32,1
121.8,25.31,1
121.8,25.3,1
121.8,25.29,1
121.8,25.28,1
121.8,25.27,1
121.8,25.26,1
121.8,25.25,1
121.8,25.24,1
121.8,25.23,1
121.8,25.22,1
121.8,25.21,1
121.8,25.2,1
121.8,25.19,1
121.8,25.18,1
121.8,25.17,1
121.8,25.16,1
121.8,25.15,1
121.8,25.14,1
121.8,25.13,1
121.8,25.12,1
121.8,25.11,1
121.8,25.1,1
121.8,25.09,1
121.8,25.08,1
121.8,25.07,1
121.8,25.06,1
121.8,25.05,1
121.8,25.04,1
121.8,25.03,1
121.8,25.02,1
121.8,25.01,1
121.8,25,1
121.8,24.99,1
121.8,24.98,0
121.8,24.97,1
121.8,24.96,1
121.8,24.95,1
121.8,24.94,1
121.8,24.93,0
121.8,24.92,1
121.8,24.91,0
121.8,24.9,0
121.8,24.89,0
121.8,24.88,1
121.8,24.87,1
121.8,24.86,1
121.8,24.85,1
121.8,24.84,1
121.8,24.83,1
121.8,24.82,1
121.8,24.81,1
121.8,24.8,1
121.8,24.79,1
121.8,24.78,1
121.8,24.77,1
121.8,24.76,1
121.8,24.75,1
121.8,24.74,1
121.8,24.73,1
121.8,24.72,1
121.8,24.71,1
121.8,24.7,1
121.8,24.69,1
121.8,24.68,1
121.8,24.67,1
121.8,24.66,1
121.8,24.65,1
121.8,24.64,1
121.8,24.63,1
121.8,24.62,1
121.8,24.61,1
121.8,24.6,1
121.8,24.59,1
121.8,24.58,1
121.8,24.57,1
121.8,24.56,0
121.8,24.55,0
121.8,24.54,1
121.8,24.53,0
121.8,24.52,0
121.8,24.51,0
121.8,24.5,0
121.8,24.49,0
121.8,24.48,1
121.8,24.47,1
121.8,24.46,1
121.8,24.45,1
121.8,24.44,1
121.8,24.43,1
121.8,24.42,1
121.8,24.41,1
121.8,24.4,1
121.8,24.39,1
121.8,24.38,1
121.8,24.37,1
121.8,24.36,1
121.8,24.35,1
121.8,24.34,1
121.8,24.33,1
121.8,24.32,1
121.8,24.31,1
121.8,24.3,1
121.8,24.29,1
121.8,24.28,1
121.8,24.27,1
121.8,24.26,1
121.8,24.25,1
121.8,24.24,1
121.8,24.23,1
121.8,24.22,1
121.8,24.21,1
121.8,24.2,1
121.8,24.19,1
121.8,24.18,1
121.8,24.17,1
121.8,24.16,1
121.8,24.15,1
121.8,24.14,1
121.8,24.13,1
121.8,24.12,1
121.8,24.11,1
121.8,24.1,1
121.8,24.09,1
121.8,24.08,1
121.8,24.07,1
121.8,24.06,1
121.8,24.05,1
121.8,24.04,1
121.8,24.03,1
121.8,24.02,1
121.8,24.01,1
121.8,24,1
121.8,23.99,1
121.8,23.98,1
121.8,23.97,1
121.8,23.96,1
121.8,23.95,1
121.8,23.94,1
121.8,23.93,1
121.8,23.92,1
121.8,23.91,1
121.8,23.9,1
121.8,23.89,1
121.8,23.88,1
121.8,23.87,1
121.8,23.86,1
121.8,23.85,1
121.8,23.84,1
121.8,23.83,1
121.8,23.82,1
121.8,23.81,1
121.8,23.8,1
121.8,23.79,1
121.8,23.78,1
121.8,23.77,1
121.8,23.76,1
121.8,23.75,1
121.8,23.74,1
121.8,23.73,1
121.8,23.72,1
121.8,23.71,1
121.8,23.7,1
121.8,23.69,1
121.8,23.68,1
121.8,23.67,1
121.8,23.66,1
121.8,23.65,1
121.8,23.64,1
121.8,23.63,1
121.8,23.62,1
121.8,23.61,1
121.8,23.6,1
121.8,23.59,1
121.8,23.58,1
121.8,23.57,1
121.8,23.56,1
121.8,23.55,1
121.8,23.54,1
121.8,23.53,1
121.8,23.52,1
121.8,23.51,1
121.8,23.5,1
121.8,23.49,1
121.8,23.48,1
121.8,23.47,1
121.8,23.46,1
121.8,23.45,1
121.8,23.44,1
121.8,23.43,1
121.8,23.42,1
121.8,23.41,1
121.8,23.4,1
121.8,23.39,1
121.8,23.38,1
121.8,23.37,1
121.8,23.36,1
121.8,23.35,1
121.8,23.34,1
121.8,23.33,1
121.8,23.32,1
121.8,23.31,1
121.8,23.3,1
121.8,23.29,1
121.8,23.28,1
121.8,23.27,1
121.8,23.26,1
121.8,23.25,1
121.8,23.24,1
121.8,23.23,1
121.8,23.22,1
121.8,23.21,1
121.8,23.2,1
121.8,23.19,1
121.8,23.18,1
121.8,23.17,1
121.8,23.16,1
121.8,23.15,1
121.8,23.14,1
121.8,23.13,1
121.8,23.12,1
121.8,23.11,1
121.8,23.1,1
121.8,23.09,1
121.8,23.08,1
121.8,23.07,1
121.8,23.06,1
121.8,23.05,1
121.8,23.04,1
121.8,23.03,1
121.8,23.02,1
121.8,23.01,1
121.8,23,1
121.8,22.99,1
121.8,22.98,1
121.8,22.97,1
121.8,22.96,1
121.8,22.95,1
121.8,22.94,1
121.8,22.93,1
121.8,22.92,1
121.8,22.91,1
121.8,22.9,1
121.8,22.89,1
121.8,22.88,1
121.8,22.87,1
121.8,22.86,1
121.8,22.85,1
121.8,22.84,1
121.8,22.83,1
121.8,22.82,1
121.8,22.81,1
121.8,22.8,1
121.8,22.79,1
121.8,22.78,1
121.8,22.77,1
121.8,22.76,1
121.8,22.75,1
121.8,22.74,1
121.8,22.73,1
121.8,22.72,1
121.8,22.71,1
121.8,22.7,1
121.8,22.69,1
121.8,22.68,1
121.8,22.67,1
121.8,22.66,1
121.8,22.65,1
121.8,22.64,1
121.8,22.63,1
121.8,22.62,1
121.8,22.61,1
121.8,22.6,1
121.8,22.59,1
121.8,22.58,1
121.8,22.57,1
121.8,22.56,1
121.8,22.55,1
121.8,22.54,1
121.8,22.53,1
121.8,22.52,1
121.8,22.51,1
121.8,22.5,1
121.8,22.49,1
121.8,22.48,1
121.8,22.47,1
121.8,22.46,1
121.8,22.45,1
121.8,22.44,1
121.8,22.43,1
121.8,22.42,1
121.8,22.41,1
121.8,22.4,1
121.8,22.39,1
121.8,22.38,1
121.8,22.37,1
121.8,22.36,1
121.8,22.35,1
121.8,22.34,1
121.8,22.33,1
121.8,22.32,1
121.8,22.31,1
121.8,22.3,1
121.8,22.29,1
121.8,22.28,1
121.8,22.27,1
121.8,22.26,1
121.8,22.25,1
121.8,22.24,1
121.8,22.23,1
121.8,22.22,1
121.8,22.21,1
121.8,22.2,1
121.8,22.19,1
121.8,22.18,1
121.8,22.17,1
121.8,22.16,1
121.8,22.15,1
121.8,22.14,1
121.8,22.13,1
121.8,22.12,1
121.8,22.11,1
